2000769	20260129	202601	2026	2026.079452	CIVIR	Civilians	IR					CIV			GOVIR	Government	IR					GOV			1	141	141	14	4	-6.7	63	11	16	0.04	3	Tehran, Tehran, Iran	IR	IR-23		35.6892	51.389	IR-709845	3	Tehran, Tehran, Iran	IR	IR-23		35.6892	3	Tehran, Tehran, Iran	IR	IR-23	35.6892	51.389	IR-9947098	20260129	https://example.com/ir/20260129/2000769
2000846	20260129	202601	2026	2026.079452	CIVIN	Civilians	IN					CIV			GOVIN	Government	IN					GOV			1	1411	141	14	3	-2.8	9	23	39	-2.34	3	Mumbai, Maharashtra, India	IN	IN-MH		19.076	72.8777	IN-295760	3	Mumbai, Maharashtra, India	IN	IN-MH		19.076	3	Mumbai, Maharashtra, India	IN	IN-MH	19.076	72.8777	IN-4338644	20260129	https://example.com/in/20260129/2000846
2000790	20260129	202601	2026	2026.079452	CIVFR	Civilians	FR					CIV			GOVFR	Government	FR					GOV			1	1411	141	14	3	-4.6	7	9	36	1.23	3	Paris, Ile-de-France, France	FR	FR-IDF		48.8566	2.3522	FR-807890	3	Paris, Ile-de-France, France	FR	FR-IDF		48.8566	3	Paris, Ile-de-France, France	FR	FR-IDF	48.8566	2.3522	FR-2703045	20260129	https://example.com/fr/20260129/2000790
2000753	20260129	202601	2026	2026.079452	CIVIR	Civilians	IR					CIV			GOVIR	Government	IR					GOV			1	1412	141	14	4	-4.5	38	12	44	-4.81	3	Isfahan, Isfahan, Iran	IR	IR-04		32.6546	51.668	IR-968167	3	Isfahan, Isfahan, Iran	IR	IR-04		32.6546	3	Isfahan, Isfahan, Iran	IR	IR-04	32.6546	51.668	IR-9446974	20260129	https://example.com/ir/20260129/2000753
2000874	20260129	202601	2026	2026.079452	CIVZA	Civilians	ZA					CIV			GOVZA	Government	ZA					GOV			1	1413	141	14	2	-1.4	21	10	49	-2.39	3	Durban, KwaZulu-Natal, South Africa	ZA	ZA-KZN		-29.8587	31.0218	ZA-988075	3	Durban, KwaZulu-Natal, South Africa	ZA	ZA-KZN		-29.8587	3	Durban, KwaZulu-Natal, South Africa	ZA	ZA-KZN	-29.8587	31.0218	ZA-6557792	20260129	https://example.com/za/20260129/2000874
2000795	20260129	202601	2026	2026.079452	CIVFR	Civilians	FR					CIV			GOVFR	Government	FR					GOV			1	141	141	14	4	-5.8	55	23	8	0.23	3	Paris, Ile-de-France, France	FR	FR-IDF		48.8566	2.3522	FR-860294	3	Paris, Ile-de-France, France	FR	FR-IDF		48.8566	3	Paris, Ile-de-France, France	FR	FR-IDF	48.8566	2.3522	FR-5688532	20260129	https://example.com/fr/20260129/2000795
2000756	20260129	202601	2026	2026.079452	CIVIR	Civilians	IR					CIV			GOVIR	Government	IR					GOV			1	1413	141	14	4	-4.8	63	25	8	1.31	3	Tehran, Tehran, Iran	IR	IR-23		35.6892	51.389	IR-919621	3	Tehran, Tehran, Iran	IR	IR-23		35.6892	3	Tehran, Tehran, Iran	IR	IR-23	35.6892	51.389	IR-2709062	20260129	https://example.com/ir/20260129/2000756
2000791	20260129	202601	2026	2026.079452	CIVFR	Civilians	FR					CIV			GOVFR	Government	FR					GOV			1	1413	141	14	3	-5.6	62	3	41	-2.25	3	Paris, Ile-de-France, France	FR	FR-IDF		48.8566	2.3522	FR-920910	3	Paris, Ile-de-France, France	FR	FR-IDF		48.8566	3	Paris, Ile-de-France, France	FR	FR-IDF	48.8566	2.3522	FR-3388522	20260129	https://example.com/fr/20260129/2000791
2000885	20260129	202601	2026	2026.079452	CIVJP	Civilians	JP					CIV			GOVJP	Government	JP					GOV			1	1412	141	14	1	-0.2	23	2	42	-0.77	3	Nagoya, Aichi, Japan	JP	JP-23		35.1815	136.9066	JP-544638	3	Nagoya, Aichi, Japan	JP	JP-23		35.1815	3	Nagoya, Aichi, Japan	JP	JP-23	35.1815	136.9066	JP-5140479	20260129	https://example.com/jp/20260129/2000885
2000796	20260129	202601	2026	2026.079452	CIVFR	Civilians	FR					CIV			GOVFR	Government	FR					GOV			1	1412	141	14	4	-5.3	48	21	17	1.35	3	Marseille, Provence-Alpes-Cote d'Azur, France	FR	FR-PAC		43.2965	5.3698	FR-842133	3	Marseille, Provence-Alpes-Cote d'Azur, France	FR	FR-PAC		43.2965	3	Marseille, Provence-Alpes-Cote d'Azur, France	FR	FR-PAC	43.2965	5.3698	FR-8595349	20260129	https://example.com/fr/20260129/2000796
2000900	20260129	202601	2026	2026.079452	CIVNZ	Civilians	NZ					CIV			GOVNZ	Government	NZ					GOV			1	1411	141	14	1	0.1	12	15	40	0.59	3	Christchurch, Canterbury, New Zealand	NZ	NZ-CAN		-43.5321	172.6362	NZ-598282	3	Christchurch, Canterbury, New Zealand	NZ	NZ-CAN		-43.5321	3	Christchurch, Canterbury, New Zealand	NZ	NZ-CAN	-43.5321	172.6362	NZ-9638823	20260129	https://example.com/nz/20260129/2000900
2000767	20260129	202601	2026	2026.079452	CIVIR	Civilians	IR					CIV			GOVIR	Government	IR					GOV			1	141	141	14	3	-7.9	74	19	17	-4.19	3	Isfahan, Isfahan, Iran	IR	IR-04		32.6546	51.668	IR-911763	3	Isfahan, Isfahan, Iran	IR	IR-04		32.6546	3	Isfahan, Isfahan, Iran	IR	IR-04	32.6546	51.668	IR-6099302	20260129	https://example.com/ir/20260129/2000767
2000815	20260129	202601	2026	2026.079452	CIVMX	Civilians	MX					CIV			GOVMX	Government	MX					GOV			1	141	141	14	3	-5.1	13	19	13	0.78	3	Monterrey, Nuevo Leon, Mexico	MX	MX-NLE		25.6866	-100.3161	MX-232101	3	Monterrey, Nuevo Leon, Mexico	MX	MX-NLE		25.6866	3	Monterrey, Nuevo Leon, Mexico	MX	MX-NLE	25.6866	-100.3161	MX-9537891	20260129	https://example.com/mx/20260129/2000815
2000889	20260129	202601	2026	2026.079452	CIVJP	Civilians	JP					CIV			GOVJP	Government	JP					GOV			1	1412	141	14	2	-0.4	17	18	43	1.49	3	Tokyo, Tokyo, Japan	JP	JP-13		35.6762	139.6503	JP-714549	3	Tokyo, Tokyo, Japan	JP	JP-13		35.6762	3	Tokyo, Tokyo, Japan	JP	JP-13	35.6762	139.6503	JP-6167027	20260129	https://example.com/jp/20260129/2000889
2000877	20260129	202601	2026	2026.079452	CIVCA	Civilians	CA					CIV			GOVCA	Government	CA					GOV			1	1411	141	14	2	-0.0	8	17	6	-0.58	3	Toronto, Ontario, Canada	CA	CA-ON		43.6532	-79.3832	CA-589762	3	Toronto, Ontario, Canada	CA	CA-ON		43.6532	3	Toronto, Ontario, Canada	CA	CA-ON	43.6532	-79.3832	CA-6225481	20260129	https://example.com/ca/20260129/2000877
2000801	20260129	202601	2026	2026.079452	CIVFR	Civilians	FR					CIV			GOVFR	Government	FR					GOV			1	1412	141	14	3	-5.0	29	3	40	-1.31	3	Paris, Ile-de-France, France	FR	FR-IDF		48.8566	2.3522	FR-947684	3	Paris, Ile-de-France, France	FR	FR-IDF		48.8566	3	Paris, Ile-de-France, France	FR	FR-IDF	48.8566	2.3522	FR-4710242	20260129	https://example.com/fr/20260129/2000801
2000886	20260129	202601	2026	2026.079452	CIVJP	Civilians	JP					CIV			GOVJP	Government	JP					GOV			1	1412	141	14	2	-0.4	21	23	44	-2.37	3	Tokyo, Tokyo, Japan	JP	JP-13		35.6762	139.6503	JP-798011	3	Tokyo, Tokyo, Japan	JP	JP-13		35.6762	3	Tokyo, Tokyo, Japan	JP	JP-13	35.6762	139.6503	JP-3481086	20260129	https://example.com/jp/20260129/2000886
2000761	20260129	202601	2026	2026.079452	CIVIR	Civilians	IR					CIV			GOVIR	Government	IR					GOV			1	1413	141	14	4	-6.8	63	17	44	-3.29	3	Mashhad, Razavi Khorasan, Iran	IR	IR-30		36.2605	59.6168	IR-131208	3	Mashhad, Razavi Khorasan, Iran	IR	IR-30		36.2605	3	Mashhad, Razavi Khorasan, Iran	IR	IR-30	36.2605	59.6168	IR-8425238	20260129	https://example.com/ir/20260129/2000761
2000752	20260129	202601	2026	2026.079452	CIVIR	Civilians	IR					CIV			GOVIR	Government	IR					GOV			1	1411	141	14	3	-8.0	25	20	32	-5.24	3	Mashhad, Razavi Khorasan, Iran	IR	IR-30		36.2605	59.6168	IR-536191	3	Mashhad, Razavi Khorasan, Iran	IR	IR-30		36.2605	3	Mashhad, Razavi Khorasan, Iran	IR	IR-30	36.2605	59.6168	IR-9283332	20260129	https://example.com/ir/20260129/2000752
2000773	20260129	202601	2026	2026.079452	CIVIR	Civilians	IR					CIV			GOVIR	Government	IR					GOV			1	1412	141	14	3	-6.9	79	16	41	-2.82	3	Mashhad, Razavi Khorasan, Iran	IR	IR-30		36.2605	59.6168	IR-561457	3	Mashhad, Razavi Khorasan, Iran	IR	IR-30		36.2605	3	Mashhad, Razavi Khorasan, Iran	IR	IR-30	36.2605	59.6168	IR-9213136	20260129	https://example.com/ir/20260129/2000773
2000871	20260129	202601	2026	2026.079452	CIVZA	Civilians	ZA					CIV			GOVZA	Government	ZA					GOV			1	141	141	14	2	-2.8	10	8	48	-0.57	3	Durban, KwaZulu-Natal, South Africa	ZA	ZA-KZN		-29.8587	31.0218	ZA-355376	3	Durban, KwaZulu-Natal, South Africa	ZA	ZA-KZN		-29.8587	3	Durban, KwaZulu-Natal, South Africa	ZA	ZA-KZN	-29.8587	31.0218	ZA-2331937	20260129	https://example.com/za/20260129/2000871
2000825	20260129	202601	2026	2026.079452	CIVMX	Civilians	MX					CIV			GOVMX	Government	MX					GOV			1	1411	141	14	3	-3.3	30	1	12	0.32	3	Guadalajara, Jalisco, Mexico	MX	MX-JAL		20.6597	-103.3496	MX-206105	3	Guadalajara, Jalisco, Mexico	MX	MX-JAL		20.6597	3	Guadalajara, Jalisco, Mexico	MX	MX-JAL	20.6597	-103.3496	MX-1352216	20260129	https://example.com/mx/20260129/2000825
2000861	20260129	202601	2026	2026.079452	CIVZA	Civilians	ZA					CIV			GOVZA	Government	ZA					GOV			1	141	141	14	2	-3.0	29	22	35	-1.53	3	Durban, KwaZulu-Natal, South Africa	ZA	ZA-KZN		-29.8587	31.0218	ZA-830587	3	Durban, KwaZulu-Natal, South Africa	ZA	ZA-KZN		-29.8587	3	Durban, KwaZulu-Natal, South Africa	ZA	ZA-KZN	-29.8587	31.0218	ZA-1801213	20260129	https://example.com/za/20260129/2000861
2000802	20260129	202601	2026	2026.079452	CIVFR	Civilians	FR					CIV			GOVFR	Government	FR					GOV			1	1412	141	14	3	-2.6	9	9	32	0.78	3	Paris, Ile-de-France, France	FR	FR-IDF		48.8566	2.3522	FR-841309	3	Paris, Ile-de-France, France	FR	FR-IDF		48.8566	3	Paris, Ile-de-France, France	FR	FR-IDF	48.8566	2.3522	FR-4507886	20260129	https://example.com/fr/20260129/2000802
2000858	20260129	202601	2026	2026.079452	CIVIN	Civilians	IN					CIV			GOVIN	Government	IN					GOV			1	141	141	14	3	-3.2	22	11	43	-0.38	3	Mumbai, Maharashtra, India	IN	IN-MH		19.076	72.8777	IN-608306	3	Mumbai, Maharashtra, India	IN	IN-MH		19.076	3	Mumbai, Maharashtra, India	IN	IN-MH	19.076	72.8777	IN-8740286	20260129	https://example.com/in/20260129/2000858
2000839	20260129	202601	2026	2026.079452	CIVBR	Civilians	BR					CIV			GOVBR	Government	BR					GOV			1	1413	141	14	3	-2.2	56	19	49	-1.09	3	Sao Paulo, Sao Paulo, Brazil	BR	BR-SP		-23.5505	-46.6333	BR-594932	3	Sao Paulo, Sao Paulo, Brazil	BR	BR-SP		-23.5505	3	Sao Paulo, Sao Paulo, Brazil	BR	BR-SP	-23.5505	-46.6333	BR-9600788	20260129	https://example.com/br/20260129/2000839
