2000963	20260130	202601	2026	2026.082192	CIVMX	Civilians	MX					CIV			GOVMX	Government	MX					GOV			1	1412	141	14	3	-1.7	22	9	4	-1.18	3	Ciudad Juarez, Chihuahua, Mexico	MX	MX-CHH		31.6904	-106.4245	MX-361103	3	Ciudad Juarez, Chihuahua, Mexico	MX	MX-CHH		31.6904	3	Ciudad Juarez, Chihuahua, Mexico	MX	MX-CHH	31.6904	-106.4245	MX-4522752	20260130	https://example.com/mx/20260130/2000963
2001046	20260130	202601	2026	2026.082192	CIVNZ	Civilians	NZ					CIV			GOVNZ	Government	NZ					GOV			1	1413	141	14	2	0.2	14	15	28	0.18	3	Auckland, Auckland, New Zealand	NZ	NZ-AUK		-36.8485	174.7633	NZ-384870	3	Auckland, Auckland, New Zealand	NZ	NZ-AUK		-36.8485	3	Auckland, Auckland, New Zealand	NZ	NZ-AUK	-36.8485	174.7633	NZ-6347715	20260130	https://example.com/nz/20260130/2001046
2001004	20260130	202601	2026	2026.082192	CIVIN	Civilians	IN					CIV			GOVIN	Government	IN					GOV			1	1412	141	14	2	-2.5	12	3	5	-1.69	3	Mumbai, Maharashtra, India	IN	IN-MH		19.076	72.8777	IN-909438	3	Mumbai, Maharashtra, India	IN	IN-MH		19.076	3	Mumbai, Maharashtra, India	IN	IN-MH	19.076	72.8777	IN-8729953	20260130	https://example.com/in/20260130/2001004
2000996	20260130	202601	2026	2026.082192	CIVIN	Civilians	IN					CIV			GOVIN	Government	IN					GOV			1	1411	141	14	2	-2.7	21	2	16	-1.29	3	Delhi, Delhi, India	IN	IN-DL		28.7041	77.1025	IN-697817	3	Delhi, Delhi, India	IN	IN-DL		28.7041	3	Delhi, Delhi, India	IN	IN-DL	28.7041	77.1025	IN-1752869	20260130	https://example.com/in/20260130/2000996
2000926	20260130	202601	2026	2026.082192	CIVIR	Civilians	IR					CIV			GOVIR	Government	IR					GOV			1	1413	141	14	4	-7.1	66	19	9	-4.06	3	Shiraz, Fars, Iran	IR	IR-07		29.5918	52.5837	IR-820013	3	Shiraz, Fars, Iran	IR	IR-07		29.5918	3	Shiraz, Fars, Iran	IR	IR-07	29.5918	52.5837	IR-9616197	20260130	https://example.com/ir/20260130/2000926
2001003	20260130	202601	2026	2026.082192	CIVIN	Civilians	IN					CIV			GOVIN	Government	IN					GOV			1	141	141	14	3	-1.0	68	4	30	-3.65	3	Mumbai, Maharashtra, India	IN	IN-MH		19.076	72.8777	IN-409967	3	Mumbai, Maharashtra, India	IN	IN-MH		19.076	3	Mumbai, Maharashtra, India	IN	IN-MH	19.076	72.8777	IN-3709058	20260130	https://example.com/in/20260130/2001003
2001023	20260130	202601	2026	2026.082192	CIVZA	Civilians	ZA					CIV			GOVZA	Government	ZA					GOV			1	1413	141	14	3	-1.1	59	12	12	-1.85	3	Durban, KwaZulu-Natal, South Africa	ZA	ZA-KZN		-29.8587	31.0218	ZA-270558	3	Durban, KwaZulu-Natal, South Africa	ZA	ZA-KZN		-29.8587	3	Durban, KwaZulu-Natal, South Africa	ZA	ZA-KZN	-29.8587	31.0218	ZA-8312788	20260130	https://example.com/za/20260130/2001023
2000915	20260130	202601	2026	2026.082192	CIVIR	Civilians	IR					CIV			GOVIR	Government	IR					GOV			1	141	141	14	3	-8.4	69	10	24	1.25	3	Tehran, Tehran, Iran	IR	IR-23		35.6892	51.389	IR-279938	3	Tehran, Tehran, Iran	IR	IR-23		35.6892	3	Tehran, Tehran, Iran	IR	IR-23	35.6892	51.389	IR-8097623	20260130	https://example.com/ir/20260130/2000915
2000970	20260130	202601	2026	2026.082192	CIVMX	Civilians	MX					CIV			GOVMX	Government	MX					GOV			1	1411	141	14	3	-5.2	63	21	26	-5.25	3	Ciudad Juarez, Chihuahua, Mexico	MX	MX-CHH		31.6904	-106.4245	MX-652367	3	Ciudad Juarez, Chihuahua, Mexico	MX	MX-CHH		31.6904	3	Ciudad Juarez, Chihuahua, Mexico	MX	MX-CHH	31.6904	-106.4245	MX-3303365	20260130	https://example.com/mx/20260130/2000970
2000957	20260130	202601	2026	2026.082192	CIVFR	Civilians	FR					CIV			GOVFR	Government	FR					GOV			1	1412	141	14	4	-4.5	76	12	24	-2.64	3	Lyon, Auvergne-Rhone-Alpes, France	FR	FR-ARA		45.764	4.8357	FR-852170	3	Lyon, Auvergne-Rhone-Alpes, France	FR	FR-ARA		45.764	3	Lyon, Auvergne-Rhone-Alpes, France	FR	FR-ARA	45.764	4.8357	FR-2970130	20260130	https://example.com/fr/20260130/2000957
