2000444	20260126	202601	2026	2026.071233	CIVNZ	Civilians	NZ					CIV			GOVNZ	Government	NZ					GOV			1	1413	141	14	2	0.0	7	19	11	0.41	3	Wellington, Wellington, New Zealand	NZ	NZ-WGN		-41.2865	174.7762	NZ-530859	3	Wellington, Wellington, New Zealand	NZ	NZ-WGN		-41.2865	3	Wellington, Wellington, New Zealand	NZ	NZ-WGN	-41.2865	174.7762	NZ-1376582	20260126	https://example.com/nz/20260126/2000444
2000393	20260126	202601	2026	2026.071233	CIVBR	Civilians	BR					CIV			GOVBR	Government	BR					GOV			1	1412	141	14	3	-1.1	76	25	40	-1.5	3	Rio de Janeiro, Rio de Janeiro, Brazil	BR	BR-RJ		-22.9068	-43.1729	BR-851470	3	Rio de Janeiro, Rio de Janeiro, Brazil	BR	BR-RJ		-22.9068	3	Rio de Janeiro, Rio de Janeiro, Brazil	BR	BR-RJ	-22.9068	-43.1729	BR-7095071	20260126	https://example.com/br/20260126/2000393
2000310	20260126	202601	2026	2026.071233	CIVIR	Civilians	IR					CIV			GOVIR	Government	IR					GOV			1	1411	141	14	4	-8.3	21	7	26	-3.21	3	Tehran, Tehran, Iran	IR	IR-23		35.6892	51.389	IR-760914	3	Tehran, Tehran, Iran	IR	IR-23		35.6892	3	Tehran, Tehran, Iran	IR	IR-23	35.6892	51.389	IR-2409947	20260126	https://example.com/ir/20260126/2000310
2000418	20260126	202601	2026	2026.071233	CIVZA	Civilians	ZA					CIV			GOVZA	Government	ZA					GOV			1	1411	141	14	3	-1.8	32	22	28	0.27	3	Johannesburg, Gauteng, South Africa	ZA	ZA-GP		-26.2041	28.0473	ZA-315565	3	Johannesburg, Gauteng, South Africa	ZA	ZA-GP		-26.2041	3	Johannesburg, Gauteng, South Africa	ZA	ZA-GP	-26.2041	28.0473	ZA-8302077	20260126	https://example.com/za/20260126/2000418
2000399	20260126	202601	2026	2026.071233	CIVIN	Civilians	IN					CIV			GOVIN	Government	IN					GOV			1	1413	141	14	2	-2.9	22	20	39	1.47	3	Bengaluru, Karnataka, India	IN	IN-KA		12.9716	77.5946	IN-628597	3	Bengaluru, Karnataka, India	IN	IN-KA		12.9716	3	Bengaluru, Karnataka, India	IN	IN-KA	12.9716	77.5946	IN-7453568	20260126	https://example.com/in/20260126/2000399
2000368	20260126	202601	2026	2026.071233	CIVMX	Civilians	MX					CIV			GOVMX	Government	MX					GOV			1	1413	141	14	3	-3.0	56	14	31	-3.13	3	Ciudad Juarez, Chihuahua, Mexico	MX	MX-CHH		31.6904	-106.4245	MX-139557	3	Ciudad Juarez, Chihuahua, Mexico	MX	MX-CHH		31.6904	3	Ciudad Juarez, Chihuahua, Mexico	MX	MX-CHH	31.6904	-106.4245	MX-9955386	20260126	https://example.com/mx/20260126/2000368
2000440	20260126	202601	2026	2026.071233	CIVJP	Civilians	JP					CIV			GOVJP	Government	JP					GOV			1	1411	141	14	2	-0.3	13	21	25	-0.86	3	Nagoya, Aichi, Japan	JP	JP-23		35.1815	136.9066	JP-785073	3	Nagoya, Aichi, Japan	JP	JP-23		35.1815	3	Nagoya, Aichi, Japan	JP	JP-23	35.1815	136.9066	JP-2305896	20260126	https://example.com/jp/20260126/2000440
2000443	20260126	202601	2026	2026.071233	CIVNZ	Civilians	NZ					CIV			GOVNZ	Government	NZ					GOV			1	141	141	14	2	0.1	22	8	27	1.15	3	Auckland, Auckland, New Zealand	NZ	NZ-AUK		-36.8485	174.7633	NZ-855242	3	Auckland, Auckland, New Zealand	NZ	NZ-AUK		-36.8485	3	Auckland, Auckland, New Zealand	NZ	NZ-AUK	-36.8485	174.7633	NZ-2901507	20260126	https://example.com/nz/20260126/2000443
2000415	20260126	202601	2026	2026.071233	CIVZA	Civilians	ZA					CIV			GOVZA	Government	ZA					GOV			1	1411	141	14	2	-1.1	2	22	21	-0.78	3	Johannesburg, Gauteng, South Africa	ZA	ZA-GP		-26.2041	28.0473	ZA-934883	3	Johannesburg, Gauteng, South Africa	ZA	ZA-GP		-26.2041	3	Johannesburg, Gauteng, South Africa	ZA	ZA-GP	-26.2041	28.0473	ZA-2902100	20260126	https://example.com/za/20260126/2000415
2000311	20260126	202601	2026	2026.071233	CIVIR	Civilians	IR					CIV			GOVIR	Government	IR					GOV			1	1411	141	14	4	-4.5	61	5	6	0.79	3	Isfahan, Isfahan, Iran	IR	IR-04		32.6546	51.668	IR-969642	3	Isfahan, Isfahan, Iran	IR	IR-04		32.6546	3	Isfahan, Isfahan, Iran	IR	IR-04	32.6546	51.668	IR-6562484	20260126	https://example.com/ir/20260126/2000311
2000364	20260126	202601	2026	2026.071233	CIVMX	Civilians	MX					CIV			GOVMX	Government	MX					GOV			1	141	141	14	3	-5.3	65	7	33	-5.1	3	Monterrey, Nuevo Leon, Mexico	MX	MX-NLE		25.6866	-100.3161	MX-813763	3	Monterrey, Nuevo Leon, Mexico	MX	MX-NLE		25.6866	3	Monterrey, Nuevo Leon, Mexico	MX	MX-NLE	25.6866	-100.3161	MX-7403346	20260126	https://example.com/mx/20260126/2000364
