2001123	20260131	202601	2026	2026.084932	CIVMX	Civilians	MX					CIV			GOVMX	Government	MX					GOV			1	1412	141	14	2	-1.8	28	18	30	-0.59	3	Mexico City, Ciudad de Mexico, Mexico	MX	MX-CMX		19.4326	-99.1332	MX-854157	3	Mexico City, Ciudad de Mexico, Mexico	MX	MX-CMX		19.4326	3	Mexico City, Ciudad de Mexico, Mexico	MX	MX-CMX	19.4326	-99.1332	MX-9705913	20260131	https://example.com/mx/20260131/2001123
2001145	20260131	202601	2026	2026.084932	CIVBR	Civilians	BR					CIV			GOVBR	Government	BR					GOV			1	1413	141	14	2	-2.7	29	14	23	-1.93	3	Sao Paulo, Sao Paulo, Brazil	BR	BR-SP		-23.5505	-46.6333	BR-830782	3	Sao Paulo, Sao Paulo, Brazil	BR	BR-SP		-23.5505	3	Sao Paulo, Sao Paulo, Brazil	BR	BR-SP	-23.5505	-46.6333	BR-5050605	20260131	https://example.com/br/20260131/2001145
2001114	20260131	202601	2026	2026.084932	CIVMX	Civilians	MX					CIV			GOVMX	Government	MX					GOV			1	1411	141	14	3	-4.1	42	5	39	-3.02	3	Guadalajara, Jalisco, Mexico	MX	MX-JAL		20.6597	-103.3496	MX-789525	3	Guadalajara, Jalisco, Mexico	MX	MX-JAL		20.6597	3	Guadalajara, Jalisco, Mexico	MX	MX-JAL	20.6597	-103.3496	MX-3053134	20260131	https://example.com/mx/20260131/2001114
2001136	20260131	202601	2026	2026.084932	CIVBR	Civilians	BR					CIV			GOVBR	Government	BR					GOV			1	1411	141	14	3	-1.4	53	19	3	-1.07	3	Brasilia, Distrito Federal, Brazil	BR	BR-DF		-15.7975	-47.8919	BR-257364	3	Brasilia, Distrito Federal, Brazil	BR	BR-DF		-15.7975	3	Brasilia, Distrito Federal, Brazil	BR	BR-DF	-15.7975	-47.8919	BR-7393623	20260131	https://example.com/br/20260131/2001136
2001118	20260131	202601	2026	2026.084932	CIVMX	Civilians	MX					CIV			GOVMX	Government	MX					GOV			1	1411	141	14	3	-4.0	9	8	45	-2.7	3	Mexico City, Ciudad de Mexico, Mexico	MX	MX-CMX		19.4326	-99.1332	MX-901313	3	Mexico City, Ciudad de Mexico, Mexico	MX	MX-CMX		19.4326	3	Mexico City, Ciudad de Mexico, Mexico	MX	MX-CMX	19.4326	-99.1332	MX-8612879	20260131	https://example.com/mx/20260131/2001118
2001182	20260131	202601	2026	2026.084932	CIVCA	Civilians	CA					CIV			GOVCA	Government	CA					GOV			1	1413	141	14	2	-1.0	17	24	37	0.92	3	Toronto, Ontario, Canada	CA	CA-ON		43.6532	-79.3832	CA-161795	3	Toronto, Ontario, Canada	CA	CA-ON		43.6532	3	Toronto, Ontario, Canada	CA	CA-ON	43.6532	-79.3832	CA-9278176	20260131	https://example.com/ca/20260131/2001182
2001090	20260131	202601	2026	2026.084932	CIVFR	Civilians	FR					CIV			GOVFR	Government	FR					GOV			1	1413	141	14	4	-4.5	23	1	19	-2.57	3	Marseille, Provence-Alpes-Cote d'Azur, France	FR	FR-PAC		43.2965	5.3698	FR-691616	3	Marseille, Provence-Alpes-Cote d'Azur, France	FR	FR-PAC		43.2965	3	Marseille, Provence-Alpes-Cote d'Azur, France	FR	FR-PAC	43.2965	5.3698	FR-7533541	20260131	https://example.com/fr/20260131/2001090
2001125	20260131	202601	2026	2026.084932	CIVMX	Civilians	MX					CIV			GOVMX	Government	MX					GOV			1	1412	141	14	3	-3.3	78	13	3	-1.38	3	Guadalajara, Jalisco, Mexico	MX	MX-JAL		20.6597	-103.3496	MX-479264	3	Guadalajara, Jalisco, Mexico	MX	MX-JAL		20.6597	3	Guadalajara, Jalisco, Mexico	MX	MX-JAL	20.6597	-103.3496	MX-5508832	20260131	https://example.com/mx/20260131/2001125
2001088	20260131	202601	2026	2026.084932	CIVFR	Civilians	FR					CIV			GOVFR	Government	FR					GOV			1	1411	141	14	4	-5.5	26	17	48	-0.75	3	Paris, Ile-de-France, France	FR	FR-IDF		48.8566	2.3522	FR-310083	3	Paris, Ile-de-France, France	FR	FR-IDF		48.8566	3	Paris, Ile-de-France, France	FR	FR-IDF	48.8566	2.3522	FR-8988612	20260131	https://example.com/fr/20260131/2001088
2001153	20260131	202601	2026	2026.084932	CIVIN	Civilians	IN					CIV			GOVIN	Government	IN					GOV			1	141	141	14	3	-1.7	34	22	18	-4.94	3	Delhi, Delhi, India	IN	IN-DL		28.7041	77.1025	IN-316890	3	Delhi, Delhi, India	IN	IN-DL		28.7041	3	Delhi, Delhi, India	IN	IN-DL	28.7041	77.1025	IN-9534539	20260131	https://example.com/in/20260131/2001153
2001092	20260131	202601	2026	2026.084932	CIVFR	Civilians	FR					CIV			GOVFR	Government	FR					GOV			1	1411	141	14	3	-6.0	50	17	33	-4.42	3	Marseille, Provence-Alpes-Cote d'Azur, France	FR	FR-PAC		43.2965	5.3698	FR-840530	3	Marseille, Provence-Alpes-Cote d'Azur, France	FR	FR-PAC		43.2965	3	Marseille, Provence-Alpes-Cote d'Azur, France	FR	FR-PAC	43.2965	5.3698	FR-9808972	20260131	https://example.com/fr/20260131/2001092
2001161	20260131	202601	2026	2026.084932	CIVZA	Civilians	ZA					CIV			GOVZA	Government	ZA					GOV			1	1411	141	14	3	-1.3	5	14	5	-2.32	3	Durban, KwaZulu-Natal, South Africa	ZA	ZA-KZN		-29.8587	31.0218	ZA-740907	3	Durban, KwaZulu-Natal, South Africa	ZA	ZA-KZN		-29.8587	3	Durban, KwaZulu-Natal, South Africa	ZA	ZA-KZN	-29.8587	31.0218	ZA-4498837	20260131	https://example.com/za/20260131/2001161
2001076	20260131	202601	2026	2026.084932	CIVIR	Civilians	IR					CIV			GOVIR	Government	IR					GOV			1	1413	141	14	4	-5.3	59	13	7	0.7	3	Shiraz, Fars, Iran	IR	IR-07		29.5918	52.5837	IR-416693	3	Shiraz, Fars, Iran	IR	IR-07		29.5918	3	Shiraz, Fars, Iran	IR	IR-07	29.5918	52.5837	IR-6213281	20260131	https://example.com/ir/20260131/2001076
2001108	20260131	202601	2026	2026.084932	CIVFR	Civilians	FR					CIV			GOVFR	Government	FR					GOV			1	1411	141	14	3	-4.3	39	24	3	-5.22	3	Lyon, Auvergne-Rhone-Alpes, France	FR	FR-ARA		45.764	4.8357	FR-620719	3	Lyon, Auvergne-Rhone-Alpes, France	FR	FR-ARA		45.764	3	Lyon, Auvergne-Rhone-Alpes, France	FR	FR-ARA	45.764	4.8357	FR-9516186	20260131	https://example.com/fr/20260131/2001108
2001183	20260131	202601	2026	2026.084932	CIVCA	Civilians	CA					CIV			GOVCA	Government	CA					GOV			1	141	141	14	1	-0.0	11	23	37	0.19	3	Montreal, Quebec, Canada	CA	CA-QC		45.5019	-73.5674	CA-105842	3	Montreal, Quebec, Canada	CA	CA-QC		45.5019	3	Montreal, Quebec, Canada	CA	CA-QC	45.5019	-73.5674	CA-5498724	20260131	https://example.com/ca/20260131/2001183
2001149	20260131	202601	2026	2026.084932	CIVIN	Civilians	IN					CIV			GOVIN	Government	IN					GOV			1	1412	141	14	3	-1.4	17	8	20	-2.3	3	Delhi, Delhi, India	IN	IN-DL		28.7041	77.1025	IN-150633	3	Delhi, Delhi, India	IN	IN-DL		28.7041	3	Delhi, Delhi, India	IN	IN-DL	28.7041	77.1025	IN-9685189	20260131	https://example.com/in/20260131/2001149
2001160	20260131	202601	2026	2026.084932	CIVIN	Civilians	IN					CIV			GOVIN	Government	IN					GOV			1	1413	141	14	2	-2.0	27	6	47	-0.26	3	Delhi, Delhi, India	IN	IN-DL		28.7041	77.1025	IN-238193	3	Delhi, Delhi, India	IN	IN-DL		28.7041	3	Delhi, Delhi, India	IN	IN-DL	28.7041	77.1025	IN-4331501	20260131	https://example.com/in/20260131/2001160
